stop_pattern_id,stop_id,stop_sequence,timepoint
751_1_20240211,6219,5,0
751_1_20240211,6220,6,0
751_1_20240211,6221,7,0
751_1_20240211,6553,8,1
751_1_20240211,7343,9,1
615_0_20240211,4113,0,1
615_0_20240211,5312,1,0
615_0_20240211,5313,2,0
615_0_20240211,5315,3,0
615_0_20240211,5316,4,0
615_0_20240211,5317,5,0
615_0_20240211,5318,6,0
615_0_20240211,5319,7,0
615_0_20240211,5320,8,0
615_0_20240211,5321,9,0
615_0_20240211,5322,10,0
615_0_20240211,5323,11,0
615_0_20240211,5324,12,0
615_0_20240211,5325,13,0
615_0_20240211,5326,14,0
615_0_20240211,5327,15,0
615_0_20240211,5328,16,0
615_0_20240211,5329,17,0
615_0_20240211,5330,18,0
615_0_20240211,5331,19,0
615_0_20240211,5332,20,1
291_0_20240211,2010,0,1
291_0_20240211,1957,1,1
291_0_20240211,1774,2,1
291_0_20240211,1501,3,1
25_1_20240211,4419,0,1
25_1_20240211,4418,1,0
25_1_20240211,4417,2,0
25_1_20240211,4416,3,0
25_1_20240211,4415,4,0
25_1_20240211,4414,5,0
25_1_20240211,4413,6,0
25_1_20240211,4412,7,0
25_1_20240211,4411,8,0
25_1_20240211,4410,9,0
25_1_20240211,4409,10,0
25_1_20240211,4408,11,0
25_1_20240211,4407,12,0
25_1_20240211,4406,13,0
25_1_20240211,4405,14,0
25_1_20240211,4404,15,0
25_1_20240211,4403,16,0
25_1_20240211,4402,17,0
25_1_20240211,5486,18,0
25_1_20240211,5488,19,0
25_1_20240211,5490,20,0
25_1_20240211,5492,21,0
25_1_20240211,5494,22,0
25_1_20240211,5496,23,0
25_1_20240211,5498,24,0
25_1_20240211,6001,25,1
25_1_20240211,5502,26,0
25_1_20240211,5506,27,0
25_1_20240211,5508,28,0
25_1_20240211,5510,29,0
25_1_20240211,6708,30,0
25_1_20240211,6710,31,0
25_1_20240211,6711,32,1
25_1_20240211,6782,33,0
25_1_20240211,6784,34,0
25_1_20240211,6785,35,0
25_1_20240211,6786,36,1
25_1_20240211,6787,37,0
25_1_20240211,6788,38,0
25_1_20240211,5940,39,0
25_1_20240211,5941,40,0
25_1_20240211,5942,41,0
25_1_20240211,5943,42,0
25_1_20240211,5944,43,0
25_1_20240211,5945,44,0
25_1_20240211,5946,45,0
25_1_20240211,4947,46,1
25_0_20240211,4947,0,1
25_0_20240211,4946,1,0
25_0_20240211,4945,2,0
25_0_20240211,4944,3,0
25_0_20240211,4943,4,0
25_0_20240211,4942,5,0
25_0_20240211,4941,6,0
25_0_20240211,4940,7,0
25_0_20240211,7788,8,0
25_0_20240211,7787,9,0
25_0_20240211,7786,10,1
25_0_20240211,7785,11,0
25_0_20240211,7784,12,0
25_0_20240211,7782,13,0
25_0_20240211,7711,14,0
25_0_20240211,7709,15,1
25_0_20240211,7708,16,0
25_0_20240211,5008,17,0
25_0_20240211,5010,18,0
25_0_20240211,5012,19,0
25_0_20240211,5014,20,0
25_0_20240211,5016,21,1
25_0_20240211,5018,22,0
25_0_20240211,5020,23,0
25_0_20240211,5022,24,0
25_0_20240211,5024,25,0
25_0_20240211,5025,26,0
25_0_20240211,5026,27,0
25_0_20240211,5401,28,0
25_0_20240211,5402,29,0
25_0_20240211,5403,30,0
25_0_20240211,5404,31,0
25_0_20240211,5405,32,0
25_0_20240211,5406,33,0
25_0_20240211,5407,34,0
25_0_20240211,5408,35,0
25_0_20240211,5409,36,0
25_0_20240211,5410,37,0
25_0_20240211,5411,38,0
25_0_20240211,5412,39,0
25_0_20240211,5413,40,0
25_0_20240211,5414,41,0
25_0_20240211,5415,42,0
25_0_20240211,5416,43,0
25_0_20240211,5417,44,0
25_0_20240211,5418,45,0
25_0_20240211,5534,46,0
25_0_20240211,4419,47,1
3_0_20240211,5500,0,1
3_0_20240211,5502,1,0
3_0_20240211,5506,2,0
3_0_20240211,5508,3,0
3_0_20240211,5510,4,0
3_0_20240211,5513,5,0
3_0_20240211,6910,6,0
3_0_20240211,6911,7,0
3_0_20240211,6913,8,0
3_0_20240211,6914,9,1
3_0_20240211,6915,10,0
3_0_20240211,6917,11,0
3_0_20240211,6918,12,0
3_0_20240211,6055,13,1
3_0_20240211,6019,14,0
3_0_20240211,6021,15,0
3_0_20240211,6022,16,0
3_0_20240211,6023,17,0
3_0_20240211,6024,18,0
3_0_20240211,6025,19,0
3_0_20240211,6026,20,0
3_0_20240211,6224,21,1
3_0_20240211,6327,22,0
3_0_20240211,6328,23,0
3_0_20240211,6330,24,0
3_0_20240211,6332,25,0
3_0_20240211,6333,26,0
3_0_20240211,6334,27,0
3_0_20240211,6335,28,0
3_0_20240211,6336,29,0
3_0_20240211,6337,30,0
3_0_20240211,7338,31,1
3_0_20240211,7346,32,0
3_0_20240211,7345,33,1
3_1_20240211,6345,0,1
3_1_20240211,6346,1,0
3_1_20240211,7338,2,1
3_1_20240211,7337,3,0
3_1_20240211,7336,4,0
3_1_20240211,7334,5,0
3_1_20240211,7333,6,0
3_1_20240211,7332,7,0
3_1_20240211,7330,8,0
3_1_20240211,7328,9,0
3_1_20240211,7327,10,0
3_1_20240211,7026,11,1
3_1_20240211,7025,12,0
3_1_20240211,7024,13,0
3_1_20240211,7023,14,0
3_1_20240211,7022,15,0
3_1_20240211,7021,16,0
3_1_20240211,7020,17,0
3_1_20240211,7019,18,0
3_1_20240211,7018,19,0
3_1_20240211,7017,20,1
3_1_20240211,7918,21,0
3_1_20240211,7917,22,0
3_1_20240211,7915,23,0
3_1_20240211,7914,24,1
3_1_20240211,7913,25,0
3_1_20240211,7912,26,0
3_1_20240211,7911,27,0
3_1_20240211,7910,28,0
3_1_20240211,5515,29,0
3_1_20240211,5006,30,0
3_1_20240211,5008,31,0
3_1_20240211,5010,32,0
3_1_20240211,5012,33,0
3_1_20240211,5011,34,0
3_1_20240211,5016,35,1
774_1_20240211,7163,0,1
774_1_20240211,7162,1,0
774_1_20240211,7161,2,0
774_1_20240211,7160,3,0
774_1_20240211,7158,4,1
774_1_20240211,7157,5,0
774_1_20240211,7156,6,0
774_1_20240211,7155,7,0
774_1_20240211,7153,8,0
774_1_20240211,7152,9,0
774_1_20240211,7151,10,0
774_1_20240211,7150,11,0
774_1_20240211,7149,12,0
774_1_20240211,7148,13,0
774_1_20240211,7147,14,0
774_1_20240211,7146,15,0
774_1_20240211,7145,16,0
774_1_20240211,7144,17,0
774_1_20240211,7143,18,0
774_1_20240211,7142,19,0
774_1_20240211,7141,20,0
774_1_20240211,7140,21,0
774_1_20240211,7101,22,0
774_1_20240211,7138,23,0
774_1_20240211,7137,24,0
774_1_20240211,7136,25,0
774_1_20240211,7133,26,0
774_1_20240211,7132,27,0
774_1_20240211,7131,28,0
774_1_20240211,7129,29,0
774_1_20240211,7128,30,0
774_1_20240211,7126,31,0
774_1_20240211,7125,32,0
774_1_20240211,7124,33,0
774_1_20240211,7123,34,1
774_1_20240211,7920,35,0
774_1_20240211,6021,36,0
774_1_20240211,6022,37,0
774_1_20240211,6553,38,1
774_1_20240211,6224,39,0
774_1_20240211,7343,40,1
291_1_20240211,1501,0,1
291_1_20240211,1710,1,1
291_1_20240211,1956,2,1
291_1_20240211,2010,3,1
121_0_20240211,9731,0,1
121_0_20240211,9732,1,0
121_0_20240211,9733,2,0
121_0_20240211,9735,3,0
121_0_20240211,8782,4,0
121_0_20240211,8781,5,0
121_0_20240211,8700,6,0
121_0_20240211,8780,7,0
121_0_20240211,8779,8,0
121_0_20240211,8178,9,0
121_0_20240211,8177,10,0
121_0_20240211,8176,11,0
121_0_20240211,8175,12,0
121_0_20240211,8174,13,0
121_0_20240211,8173,14,0
121_0_20240211,8172,15,0
121_0_20240211,8171,16,0
121_0_20240211,8180,17,0
121_0_20240211,8170,18,0
121_0_20240211,8148,19,0
121_0_20240211,8169,20,0
121_0_20240211,8167,21,0
121_0_20240211,8166,22,0
121_0_20240211,8165,23,1
121_0_20240211,8164,24,0
121_0_20240211,8163,25,0
121_0_20240211,8161,26,0
121_0_20240211,9115,27,1
121_0_20240211,9101,28,0
121_0_20240211,9102,29,0
121_0_20240211,9223,30,1
121_0_20240211,9224,31,0
121_0_20240211,9225,32,0
121_0_20240211,9226,33,0
121_0_20240211,9227,34,0
121_0_20240211,8207,35,0
121_0_20240211,9260,36,0
121_0_20240211,9290,37,0
121_0_20240211,8289,38,1
121_0_20240211,9290,39,0
121_0_20240211,9285,40,0
121_0_20240211,9292,41,0
121_0_20240211,9293,42,0
121_0_20240211,9294,43,0
121_0_20240211,9296,44,0
121_0_20240211,9297,45,1
121_0_20240211,9298,46,0
121_0_20240211,9299,47,0
121_0_20240211,9361,48,0
121_0_20240211,9303,49,0
121_0_20240211,9305,50,0
121_0_20240211,9306,51,0
121_0_20240211,9308,52,0
121_0_20240211,9309,53,0
121_0_20240211,9310,54,0
121_0_20240211,9312,55,0
121_0_20240211,9313,56,0
121_0_20240211,9314,57,0
121_0_20240211,9315,58,0
121_0_20240211,9316,59,0
121_0_20240211,9368,60,1
121_0_20240211,8366,61,0
121_0_20240211,9321,62,0
121_0_20240211,9322,63,0
121_0_20240211,8365,64,0
121_0_20240211,8364,65,1
121_0_20240211,8329,66,0
121_0_20240211,9323,67,0
121_0_20240211,9324,68,0
121_0_20240211,9325,69,0
121_0_20240211,9326,70,0
121_0_20240211,9327,71,0
121_0_20240211,9328,72,0
121_0_20240211,9329,73,0
121_0_20240211,8363,74,0
121_0_20240211,9332,75,1
121_0_20240211,9333,76,0
121_0_20240211,9337,77,0
121_0_20240211,9336,78,0
121_0_20240211,8335,79,1
121_0_20240211,8332,80,1
121_1_20240211,9332,0,1
121_1_20240211,8335,1,1
121_1_20240211,8334,2,0
121_1_20240211,8336,3,0
121_1_20240211,8333,4,0
121_1_20240211,8332,5,1
121_1_20240211,8331,6,0
121_1_20240211,9363,7,0
121_1_20240211,8329,8,0
121_1_20240211,8328,9,0
121_1_20240211,8327,10,0
121_1_20240211,8326,11,0
121_1_20240211,8325,12,0
121_1_20240211,8324,13,0
121_1_20240211,8323,14,0
121_1_20240211,8322,15,0
121_1_20240211,8321,16,0
121_1_20240211,8364,17,1
121_1_20240211,9366,18,1
121_1_20240211,9367,19,0
121_1_20240211,8315,20,0
121_1_20240211,8313,21,0
121_1_20240211,8312,22,0
121_1_20240211,8311,23,0
121_1_20240211,8310,24,0
121_1_20240211,8309,25,0
121_1_20240211,8307,26,0
121_1_20240211,8306,27,0
121_1_20240211,8305,28,0
121_1_20240211,8304,29,0
121_1_20240211,8303,30,0
121_1_20240211,8360,31,0
121_1_20240211,8299,32,0
121_1_20240211,8298,33,0
121_1_20240211,8297,34,1
121_1_20240211,8296,35,0
121_1_20240211,8295,36,0
121_1_20240211,8294,37,0
121_1_20240211,8293,38,0
121_1_20240211,8292,39,0
121_1_20240211,8285,40,0
121_1_20240211,8291,41,0
121_1_20240211,8290,42,0
121_1_20240211,8289,43,1
121_1_20240211,8260,44,0
121_1_20240211,8259,45,0
121_1_20240211,9207,46,0
121_1_20240211,8227,47,0
121_1_20240211,8226,48,0
121_1_20240211,8225,49,0
121_1_20240211,8224,50,0
121_1_20240211,8123,51,1
121_1_20240211,8102,52,0
121_1_20240211,8101,53,0
121_1_20240211,8116,54,0
121_1_20240211,9130,55,1
121_1_20240211,9131,56,0
121_1_20240211,9163,57,0
121_1_20240211,9164,58,0
121_1_20240211,9165,59,1
121_1_20240211,9166,60,0
121_1_20240211,9168,61,0
121_1_20240211,9169,62,0
121_1_20240211,9148,63,0
121_1_20240211,9170,64,0
121_1_20240211,9180,65,0
121_1_20240211,9171,66,0
121_1_20240211,9172,67,0
121_1_20240211,9173,68,0
121_1_20240211,9174,69,0
121_1_20240211,9175,70,0
121_1_20240211,9176,71,0
121_1_20240211,9177,72,0
121_1_20240211,9178,73,0
121_1_20240211,9779,74,0
121_1_20240211,9780,75,0
121_1_20240211,9700,76,0
121_1_20240211,9781,77,0
121_1_20240211,9782,78,0
121_1_20240211,8735,79,0
121_1_20240211,8734,80,0
121_1_20240211,8733,81,0
121_1_20240211,8732,82,0
121_1_20240211,8731,83,1
505_1_20240211,1535,0,1
505_1_20240211,1537,1,0
505_1_20240211,1604,2,0
505_1_20240211,1606,3,0
505_1_20240211,1608,4,0
505_1_20240211,1610,5,0
505_1_20240211,1612,6,0
505_1_20240211,1614,7,0
505_1_20240211,1616,8,0
505_1_20240211,1618,9,0
505_1_20240211,1620,10,0
505_1_20240211,1560,11,0
505_1_20240211,1562,12,0
505_1_20240211,1564,13,0
505_1_20240211,1566,14,0
505_1_20240211,1568,15,0
505_1_20240211,1570,16,0
505_1_20240211,1572,17,0
505_1_20240211,1574,18,0
505_1_20240211,1576,19,0
505_1_20240211,1578,20,0
505_1_20240211,1519,21,1
505_1_20240211,1596,22,0
505_1_20240211,1515,23,1
505_1_20240211,1102,24,0
505_1_20240211,1200,25,0
505_1_20240211,1203,26,1
HVL_1_20240211,UPPE,0,1
HVL_1_20240211,WALL,1,1
HVL_1_20240211,TREN,2,1
HVL_1_20240211,HERE,3,1
HVL_1_20240211,SILV,4,1
HVL_1_20240211,MANO,5,1
HVL_1_20240211,POMA,6,1
HVL_1_20240211,TAIT,7,1
HVL_1_20240211,WING,8,1
HVL_1_20240211,NAEN,9,1
HVL_1_20240211,EPUN,10,1
HVL_1_20240211,WATE,11,1
HVL_1_20240211,WOBU,12,1
HVL_1_20240211,AVA,13,1
HVL_1_20240211,PETO,14,1
HVL_1_20240211,NGAU,15,1
HVL_1_20240211,WELL,16,1
204_0_20240211,4500,0,1
204_0_20240211,4502,1,0
204_0_20240211,4504,2,1
204_0_20240211,4506,3,0
204_0_20240211,4508,4,0
204_0_20240211,4510,5,1
204_0_20240211,1822,6,0
204_0_20240211,4520,7,1
204_0_20240211,4522,8,0
204_0_20240211,4524,9,0
204_0_20240211,4526,10,1
HVL_0_20240211,WELL,0,1
HVL_0_20240211,NGAU,1,1
HVL_0_20240211,PETO,2,1
HVL_0_20240211,AVA,3,1
HVL_0_20240211,WOBU,4,1
HVL_0_20240211,WATE,5,1
HVL_0_20240211,EPUN,6,1
HVL_0_20240211,NAEN,7,1
HVL_0_20240211,WING,8,1
HVL_0_20240211,TAIT,9,1
HVL_0_20240211,POMA,10,1
HVL_0_20240211,MANO,11,1
HVL_0_20240211,SILV,12,1
HVL_0_20240211,HERE,13,1
HVL_0_20240211,TREN,14,1
HVL_0_20240211,WALL,15,1
HVL_0_20240211,UPPE,16,1
955_0_20240211,8546,0,1
955_0_20240211,8361,1,0
955_0_20240211,9361,2,0
955_0_20240211,9362,3,0
955_0_20240211,9363,4,0
955_0_20240211,8329,5,0
955_0_20240211,8322,6,0
955_0_20240211,8321,7,0
955_0_20240211,9366,8,0
955_0_20240211,9367,9,0
955_0_20240211,9368,10,0
955_0_20240211,9369,11,0
955_0_20240211,9370,12,0
955_0_20240211,9371,13,0
955_0_20240211,9372,14,0
955_0_20240211,9373,15,0
955_0_20240211,9374,16,0
955_0_20240211,9375,17,0
955_0_20240211,9376,18,0
955_0_20240211,8377,19,1
955_1_20240211,8377,0,1
955_1_20240211,8376,1,0
955_1_20240211,8375,2,0
955_1_20240211,8374,3,0
955_1_20240211,8373,4,0
955_1_20240211,8372,5,0
955_1_20240211,8371,6,0
955_1_20240211,8370,7,0
955_1_20240211,8369,8,0
955_1_20240211,8366,9,0
955_1_20240211,9321,10,0
955_1_20240211,9322,11,0
955_1_20240211,9329,12,0
955_1_20240211,8363,13,0
955_1_20240211,8362,14,0
955_1_20240211,9360,15,0
955_1_20240211,9461,16,0
955_1_20240211,9462,17,0
955_1_20240211,9463,18,0
955_1_20240211,9464,19,0
955_1_20240211,9465,20,0
955_1_20240211,9466,21,0
955_1_20240211,9567,22,0
955_1_20240211,9568,23,0
955_1_20240211,9569,24,0
955_1_20240211,9548,25,1
170_0_20240211,9130,0,1
170_0_20240211,9131,1,0
170_0_20240211,9132,2,0
170_0_20240211,9135,3,0
170_0_20240211,9136,4,0
170_0_20240211,9140,5,1
170_0_20240211,9142,6,0
170_0_20240211,9143,7,0
170_0_20240211,9144,8,0
170_0_20240211,9145,9,0
170_0_20240211,9146,10,0
170_0_20240211,9147,11,1
170_0_20240211,9748,12,0
170_0_20240211,9901,13,0
170_0_20240211,9902,14,0
170_0_20240211,9903,15,0
170_0_20240211,9904,16,0
170_0_20240211,9905,17,1
170_0_20240211,9906,18,0
170_0_20240211,9907,19,0
170_0_20240211,9908,20,0
170_0_20240211,9909,21,0
170_0_20240211,9910,22,0
170_0_20240211,9911,23,1
170_0_20240211,9918,24,0
170_0_20240211,9919,25,0
170_0_20240211,9920,26,0
170_0_20240211,8921,27,1
170_0_20240211,8920,28,0
170_0_20240211,8919,29,0
170_0_20240211,8918,30,0
170_0_20240211,9912,31,0
170_0_20240211,9913,32,0
170_0_20240211,9915,33,0
170_0_20240211,9916,34,1
170_0_20240211,9917,35,0
170_0_20240211,8911,36,1
170_0_20240211,8910,37,0
170_0_20240211,8909,38,0
170_0_20240211,8908,39,0
170_0_20240211,8907,40,0
170_0_20240211,8905,41,1
170_0_20240211,8904,42,0
170_0_20240211,8903,43,0
170_0_20240211,8902,44,0
170_0_20240211,8901,45,0
170_0_20240211,8748,46,0
170_0_20240211,8147,47,1
170_0_20240211,8146,48,0
170_0_20240211,8145,49,0
170_0_20240211,8143,50,0
170_0_20240211,8142,51,0
170_0_20240211,8140,52,1
170_0_20240211,8136,53,0
170_0_20240211,8135,54,0
170_0_20240211,8160,55,0
170_0_20240211,9130,56,1
KPL_0_20240211,WELL,0,1
KPL_0_20240211,TAKA,1,1
KPL_0_20240211,REDW,2,1
KPL_0_20240211,TAWA,3,1
KPL_0_20240211,LIND,4,1
KPL_0_20240211,KENE,5,1
KPL_0_20240211,PORI,6,1
KPL_0_20240211,PARE,7,1
KPL_0_20240211,MANA,8,1
KPL_0_20240211,PLIM,9,1
KPL_0_20240211,PUKE,10,1
KPL_0_20240211,PAEK,11,1
KPL_0_20240211,PARA,12,1
KPL_0_20240211,WAIK,13,1
204_1_20240211,4526,0,1
204_1_20240211,4524,1,0
204_1_20240211,4522,2,0
204_1_20240211,4520,3,1
204_1_20240211,1922,4,0
204_1_20240211,4510,5,1
204_1_20240211,4508,6,0
204_1_20240211,4506,7,0
204_1_20240211,1922,8,1
204_1_20240211,1921,9,0
204_1_20240211,1920,10,1
204_1_20240211,4504,11,1
204_1_20240211,4502,12,0
204_1_20240211,4500,13,1
KPL_1_20240211,WAIK,0,1
KPL_1_20240211,PARA,1,1
KPL_1_20240211,PAEK,2,1
KPL_1_20240211,PUKE,3,1
KPL_1_20240211,PLIM,4,1
KPL_1_20240211,MANA,5,1
KPL_1_20240211,PARE,6,1
KPL_1_20240211,PORI,7,1
KPL_1_20240211,KENE,8,1
KPL_1_20240211,LIND,9,1
KPL_1_20240211,TAWA,10,1
KPL_1_20240211,REDW,11,1
KPL_1_20240211,TAKA,12,1
KPL_1_20240211,WELL,13,1
761_0_20240211,6553,0,1
761_0_20240211,6224,1,0
761_0_20240211,6027,2,0
761_0_20240211,6028,3,0
761_0_20240211,6080,4,0
761_0_20240211,6081,5,0
761_0_20240211,6087,6,0
761_0_20240211,6088,7,0
761_0_20240211,6089,8,0
761_0_20240211,7035,9,0
761_0_20240211,6091,10,0
761_0_20240211,6092,11,0
761_0_20240211,6093,12,0
761_0_20240211,6094,13,0
761_0_20240211,6095,14,0
761_0_20240211,6096,15,0
761_0_20240211,6097,16,0
761_0_20240211,6098,17,0
761_0_20240211,6099,18,0
761_0_20240211,7099,19,1
13_1_20240211,4936,0,1
13_1_20240211,4935,1,0
13_1_20240211,4934,2,0
13_1_20240211,4932,3,0
13_1_20240211,4931,4,0
13_1_20240211,4930,5,0
13_1_20240211,4929,6,0
13_1_20240211,4928,7,0
13_1_20240211,4927,8,0
13_1_20240211,4926,9,0
13_1_20240211,4925,10,0
13_1_20240211,4924,11,0
13_1_20240211,4923,12,0
13_1_20240211,4922,13,0
13_1_20240211,4921,14,0
13_1_20240211,4320,15,0
13_1_20240211,4319,16,0
13_1_20240211,4317,17,0
13_1_20240211,4316,18,0
13_1_20240211,4315,19,0
13_1_20240211,4314,20,0
13_1_20240211,4313,21,0
13_1_20240211,4312,22,0
13_1_20240211,4311,23,0
13_1_20240211,5519,24,0
13_1_20240211,5520,25,1
784_1_20240211,5503,0,1
784_1_20240211,5098,1,0
784_1_20240211,6212,2,0
784_1_20240211,6213,3,0
784_1_20240211,6214,4,0
784_1_20240211,6215,5,0
784_1_20240211,6216,6,0
784_1_20240211,6217,7,0
784_1_20240211,6218,8,0
784_1_20240211,6219,9,0
784_1_20240211,6220,10,0
784_1_20240211,6221,11,0
784_1_20240211,7035,12,1
13_0_20240211,5520,0,1
13_0_20240211,5012,1,0
13_0_20240211,5015,2,0
13_0_20240211,5312,3,0
13_0_20240211,5313,4,0
13_0_20240211,5315,5,0
13_0_20240211,5316,6,0
13_0_20240211,5317,7,0
13_0_20240211,5318,8,0
13_0_20240211,5319,9,0
13_0_20240211,5920,10,0
13_0_20240211,5921,11,0
13_0_20240211,5922,12,0
13_0_20240211,5923,13,0
13_0_20240211,5924,14,0
13_0_20240211,5925,15,0
13_0_20240211,5926,16,0
13_0_20240211,5927,17,0
13_0_20240211,5928,18,0
13_0_20240211,5929,19,0
13_0_20240211,5930,20,0
13_0_20240211,5931,21,0
13_0_20240211,5932,22,0
13_0_20240211,5933,23,0
13_0_20240211,5934,24,0
13_0_20240211,5935,25,0
13_0_20240211,5936,26,1
784_0_20240211,7035,0,1
784_0_20240211,7215,1,0
784_0_20240211,7214,2,0
784_0_20240211,7213,3,0
784_0_20240211,7212,4,0
784_0_20240211,6509,5,0
784_0_20240211,5016,6,1
281_0_20240211,1501,0,1
281_0_20240211,1626,1,0
281_0_20240211,1627,2,0
281_0_20240211,1628,3,0
281_0_20240211,1629,4,1
281_0_20240211,1631,5,0
281_0_20240211,1634,6,0
281_0_20240211,1500,7,1
281_0_20240211,1630,8,0
281_0_20240211,1517,9,0
281_0_20240211,1580,10,0
281_0_20240211,1582,11,0
281_0_20240211,1584,12,0
281_0_20240211,1586,13,0
281_0_20240211,1588,14,0
281_0_20240211,1590,15,0
281_0_20240211,1591,16,0
281_0_20240211,1593,17,0
281_0_20240211,1595,18,1
281_0_20240211,1597,19,0
281_0_20240211,1592,20,0
281_0_20240211,1594,21,0
281_0_20240211,1596,22,0
281_0_20240211,1501,23,1
111_0_20240211,8546,0,1
111_0_20240211,9570,1,0
111_0_20240211,9571,2,0
111_0_20240211,8574,3,1
111_0_20240211,9573,4,0
111_0_20240211,9574,5,0
111_0_20240211,9575,6,0
111_0_20240211,8579,7,1
111_0_20240211,8576,8,0
111_0_20240211,9538,9,0
111_0_20240211,9539,10,0
111_0_20240211,9583,11,0
111_0_20240211,9584,12,0
111_0_20240211,9501,13,0
111_0_20240211,9502,14,0
111_0_20240211,8511,15,1
111_0_20240211,8510,16,0
111_0_20240211,8509,17,0
111_0_20240211,8508,18,0
111_0_20240211,8507,19,0
111_0_20240211,8506,20,0
111_0_20240211,8505,21,0
111_0_20240211,8504,22,1
111_0_20240211,8503,23,0
111_0_20240211,8502,24,0
111_0_20240211,8501,25,0
111_0_20240211,8584,26,0
111_0_20240211,8582,27,0
111_0_20240211,8580,28,1
111_0_20240211,8574,29,1
111_0_20240211,8572,30,0
111_0_20240211,8571,31,0
111_0_20240211,8570,32,0
111_0_20240211,9548,33,1
769_0_20240211,6553,0,1
769_0_20240211,7223,1,0
769_0_20240211,7222,2,0
769_0_20240211,7221,3,0
769_0_20240211,7220,4,0
769_0_20240211,7219,5,0
769_0_20240211,7218,6,0
769_0_20240211,6010,7,1
769_0_20240211,7912,8,0
769_0_20240211,7911,9,0
769_0_20240211,7909,10,0
769_0_20240211,7908,11,0
769_0_20240211,7907,12,0
769_0_20240211,5914,13,0
769_0_20240211,5915,14,0
769_0_20240211,5916,15,0
769_0_20240211,5917,16,0
769_0_20240211,5918,17,0
769_0_20240211,5319,18,0
769_0_20240211,5920,19,0
769_0_20240211,5921,20,0
769_0_20240211,5922,21,0
769_0_20240211,5923,22,0
769_0_20240211,5924,23,0
769_0_20240211,5925,24,0
769_0_20240211,5926,25,0
769_0_20240211,5927,26,0
769_0_20240211,5928,27,0
769_0_20240211,5929,28,0
769_0_20240211,5930,29,0
769_0_20240211,5931,30,0
769_0_20240211,5932,31,0
769_0_20240211,5933,32,0
769_0_20240211,5934,33,0
769_0_20240211,5935,34,0
769_0_20240211,5936,35,0
769_0_20240211,5129,36,0
769_0_20240211,5135,37,0
769_0_20240211,4136,38,1
36_0_20240211,5500,0,1
36_0_20240211,5502,1,0
36_0_20240211,5506,2,0
36_0_20240211,5508,3,0
36_0_20240211,5510,4,0
36_0_20240211,5513,5,0
36_0_20240211,5514,6,0
36_0_20240211,5516,7,1
36_0_20240211,6212,8,0
36_0_20240211,6213,9,0
36_0_20240211,6214,10,0
36_0_20240211,6215,11,0
36_0_20240211,6216,12,0
36_0_20240211,6217,13,1
36_0_20240211,6218,14,0
36_0_20240211,6219,15,0
36_0_20240211,6220,16,0
36_0_20240211,6221,17,0
36_0_20240211,6222,18,0
36_0_20240211,6223,19,0
36_0_20240211,6224,20,1
36_0_20240211,6327,21,0
36_0_20240211,6328,22,0
36_0_20240211,6330,23,0
36_0_20240211,6332,24,0
36_0_20240211,6333,25,0
36_0_20240211,6334,26,0
36_0_20240211,6335,27,0
36_0_20240211,6336,28,0
36_0_20240211,6337,29,0
36_0_20240211,7338,30,1
36_1_20240211,7338,0,1
36_1_20240211,7337,1,0
36_1_20240211,7336,2,0
36_1_20240211,7334,3,0
36_1_20240211,7333,4,0
36_1_20240211,7332,5,0
36_1_20240211,7330,6,0
36_1_20240211,7328,7,0
36_1_20240211,7327,8,0
36_1_20240211,7224,9,1
36_1_20240211,7223,10,0
36_1_20240211,7222,11,0
36_1_20240211,7221,12,0
36_1_20240211,7220,13,0
36_1_20240211,7219,14,0
36_1_20240211,7218,15,0
36_1_20240211,7217,16,1
36_1_20240211,7216,17,0
36_1_20240211,7215,18,0
36_1_20240211,7214,19,0
36_1_20240211,7213,20,0
36_1_20240211,7212,21,0
36_1_20240211,5000,22,1
36_1_20240211,5002,23,0
36_1_20240211,5515,24,0
36_1_20240211,5006,25,0
36_1_20240211,5008,26,0
36_1_20240211,5010,27,0
36_1_20240211,5012,28,0
36_1_20240211,5011,29,0
36_1_20240211,5016,30,1
CCL_1_20240211,KELB,0,1
CCL_1_20240211,SALA,1,0
CCL_1_20240211,TALA,2,0
CCL_1_20240211,CLIF,3,0
CCL_1_20240211,LAMB,4,1
CCL_0_20240211,LAMB,0,1
CCL_0_20240211,CLIF,1,0
CCL_0_20240211,TALA,2,0
CCL_0_20240211,SALA,3,0
CCL_0_20240211,KELB,4,1
712_1_20240211,7247,0,1
712_1_20240211,7246,1,0
712_1_20240211,7245,2,0
712_1_20240211,7244,3,0
712_1_20240211,7242,4,0
712_1_20240211,7241,5,0
712_1_20240211,7240,6,0
712_1_20240211,7239,7,0
712_1_20240211,7238,8,0
712_1_20240211,7237,9,0
712_1_20240211,7236,10,0
712_1_20240211,7235,11,0
712_1_20240211,7234,12,0
712_1_20240211,7083,13,0
712_1_20240211,7080,14,0
712_1_20240211,7028,15,0
712_1_20240211,7027,16,0
712_1_20240211,7224,17,1
712_1_20240211,7223,18,0
712_1_20240211,7222,19,0
712_1_20240211,7221,20,0
712_1_20240211,7220,21,0
712_1_20240211,7219,22,0
712_1_20240211,7218,23,0
712_1_20240211,7217,24,0
712_1_20240211,7216,25,0
712_1_20240211,7215,26,0
712_1_20240211,6008,27,1
712_1_20240211,6010,28,1
160_1_20240211,8911,0,1
160_1_20240211,8910,1,0
